Date,Open,Close,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_roll_mean_3,Close_roll_mean_7
2025-04-03,5492.740234375,5396.52001953125,5670.97021484375,5633.06982421875,5611.85009765625,5580.93994140625,5693.31005859375,5566.853352864583,5614.122907366072
2025-04-04,5292.14013671875,5074.080078125,5396.52001953125,5670.97021484375,5633.06982421875,5611.85009765625,5580.93994140625,5380.5234375,5522.962890625
2025-04-07,4953.7900390625,5062.25,5074.080078125,5396.52001953125,5670.97021484375,5633.06982421875,5611.85009765625,5177.61669921875,5432.811453683035
2025-04-08,5193.56982421875,4982.77001953125,5062.25,5074.080078125,5396.52001953125,5670.97021484375,5633.06982421875,5039.700032552083,5347.358607700893
2025-04-09,4965.27978515625,5456.89990234375,4982.77001953125,5062.25,5074.080078125,5396.52001953125,5670.97021484375,5167.306640625,5325.222865513393
2025-04-10,5353.14990234375,5268.0498046875,5456.89990234375,4982.77001953125,5062.25,5074.080078125,5396.52001953125,5235.906575520833,5273.0771484375
2025-04-11,5255.56005859375,5363.35986328125,5268.0498046875,5456.89990234375,4982.77001953125,5062.25,5074.080078125,5362.769856770833,5229.1328125
2025-04-14,5441.9599609375,5405.97021484375,5363.35986328125,5268.0498046875,5456.89990234375,4982.77001953125,5062.25,5345.793294270833,5230.482840401785
2025-04-15,5411.990234375,5396.6298828125,5405.97021484375,5363.35986328125,5268.0498046875,5456.89990234375,4982.77001953125,5388.6533203125,5276.561383928572
2025-04-16,5335.75,5275.7001953125,5396.6298828125,5405.97021484375,5363.35986328125,5268.0498046875,5456.89990234375,5359.433430989583,5307.054268973215
2025-04-17,5305.4501953125,5282.7001953125,5275.7001953125,5396.6298828125,5405.97021484375,5363.35986328125,5268.0498046875,5318.343424479167,5349.901436941965
2025-04-21,5232.93994140625,5158.2001953125,5282.7001953125,5275.7001953125,5396.6298828125,5405.97021484375,5363.35986328125,5238.866861979167,5307.230050223215
2025-04-22,5207.669921875,5287.759765625,5158.2001953125,5282.7001953125,5275.7001953125,5396.6298828125,5405.97021484375,5242.88671875,5310.045758928572
2025-04-23,5395.919921875,5375.85986328125,5287.759765625,5158.2001953125,5282.7001953125,5275.7001953125,5396.6298828125,5273.93994140625,5311.831473214285
2025-04-24,5381.3798828125,5484.77001953125,5375.85986328125,5287.759765625,5158.2001953125,5282.7001953125,5275.7001953125,5382.796549479167,5323.088588169643
2025-04-25,5489.72998046875,5525.2099609375,5484.77001953125,5375.85986328125,5287.759765625,5158.2001953125,5282.7001953125,5461.946614583333,5341.457170758928
2025-04-28,5529.22021484375,5528.75,5525.2099609375,5484.77001953125,5375.85986328125,5287.759765625,5158.2001953125,5512.909993489583,5377.607142857143
2025-04-29,5508.8701171875,5560.830078125,5528.75,5525.2099609375,5484.77001953125,5375.85986328125,5287.759765625,5538.263346354167,5417.339983258928
2025-04-30,5499.43994140625,5569.06005859375,5560.830078125,5528.75,5525.2099609375,5484.77001953125,5375.85986328125,5552.880045572917,5476.034249441965
2025-05-01,5625.14013671875,5604.14013671875,5569.06005859375,5560.830078125,5528.75,5525.2099609375,5484.77001953125,5578.010091145833,5521.2314453125
2025-05-02,5645.8798828125,5686.669921875,5604.14013671875,5569.06005859375,5560.830078125,5528.75,5525.2099609375,5619.956705729167,5565.632882254465
2025-05-05,5655.31982421875,5650.3798828125,5686.669921875,5604.14013671875,5569.06005859375,5560.830078125,5528.75,5647.063313802083,5589.291434151785
2025-05-06,5605.8701171875,5606.91015625,5650.3798828125,5686.669921875,5604.14013671875,5569.06005859375,5560.830078125,5647.986653645833,5600.962890625
2025-05-07,5614.18017578125,5631.27978515625,5606.91015625,5650.3798828125,5686.669921875,5604.14013671875,5569.06005859375,5629.523274739583,5615.610002790178
2025-05-08,5663.60009765625,5663.93994140625,5631.27978515625,5606.91015625,5650.3798828125,5686.669921875,5604.14013671875,5634.043294270833,5630.339983258928
2025-05-09,5679.64990234375,5659.91015625,5663.93994140625,5631.27978515625,5606.91015625,5650.3798828125,5686.669921875,5651.7099609375,5643.318568638393
2025-05-12,5807.2001953125,5844.18994140625,5659.91015625,5663.93994140625,5631.27978515625,5606.91015625,5650.3798828125,5722.680013020833,5677.611397879465
2025-05-13,5854.14990234375,5886.5498046875,5844.18994140625,5659.91015625,5663.93994140625,5631.27978515625,5606.91015625,5796.88330078125,5706.165666852678
2025-05-14,5896.740234375,5892.580078125,5886.5498046875,5844.18994140625,5659.91015625,5663.93994140625,5631.27978515625,5874.43994140625,5740.765694754465
2025-05-15,5869.81982421875,5916.93017578125,5892.580078125,5886.5498046875,5844.18994140625,5659.91015625,5663.93994140625,5898.686686197917,5785.054268973215
2025-05-16,5929.08984375,5958.3798828125,5916.93017578125,5892.580078125,5886.5498046875,5844.18994140625,5659.91015625,5922.630045572917,5831.782854352678
2025-05-19,5902.8798828125,5963.60009765625,5958.3798828125,5916.93017578125,5892.580078125,5886.5498046875,5844.18994140625,5946.303385416667,5874.591448102678
2025-05-20,5944.66015625,5940.4599609375,5963.60009765625,5958.3798828125,5916.93017578125,5892.580078125,5886.5498046875,5954.146647135417,5914.669991629465
2025-05-21,5910.18017578125,5844.60986328125,5940.4599609375,5963.60009765625,5958.3798828125,5916.93017578125,5892.580078125,5916.223307291667,5914.72998046875
2025-05-22,5841.259765625,5842.009765625,5844.60986328125,5940.4599609375,5963.60009765625,5958.3798828125,5916.93017578125,5875.693196614583,5908.367117745535
2025-05-23,5781.89013671875,5802.81982421875,5842.009765625,5844.60986328125,5940.4599609375,5963.60009765625,5958.3798828125,5829.813151041667,5895.544224330357
2025-05-27,5854.06982421875,5921.5400390625,5802.81982421875,5842.009765625,5844.60986328125,5940.4599609375,5963.60009765625,5855.45654296875,5896.202776227678
2025-05-28,5925.5400390625,5888.5498046875,5921.5400390625,5802.81982421875,5842.009765625,5844.60986328125,5940.4599609375,5870.969889322917,5886.22705078125
2025-05-29,5939.9599609375,5912.169921875,5888.5498046875,5921.5400390625,5802.81982421875,5842.009765625,5844.60986328125,5907.419921875,5878.8798828125
2025-05-30,5903.669921875,5911.68994140625,5912.169921875,5888.5498046875,5921.5400390625,5802.81982421875,5842.009765625,5904.136555989583,5874.769880022322
2025-06-02,5896.68017578125,5935.93994140625,5911.68994140625,5912.169921875,5888.5498046875,5921.5400390625,5802.81982421875,5919.933268229167,5887.817034040178
2025-06-03,5938.56005859375,5970.3701171875,5935.93994140625,5911.68994140625,5912.169921875,5888.5498046875,5921.5400390625,5939.333333333333,5906.154227120535
2025-06-04,5978.93994140625,5970.81005859375,5970.3701171875,5935.93994140625,5911.68994140625,5912.169921875,5888.5498046875,5959.0400390625,5930.15283203125
2025-06-05,5985.669921875,5939.2998046875,5970.81005859375,5970.3701171875,5935.93994140625,5911.68994140625,5912.169921875,5960.159993489583,5932.68994140625
2025-06-06,5987.06005859375,6000.35986328125,5939.2998046875,5970.81005859375,5970.3701171875,5935.93994140625,5911.68994140625,5970.156575520833,5948.662806919643
2025-06-09,6004.6298828125,6005.8798828125,6000.35986328125,5939.2998046875,5970.81005859375,5970.3701171875,5935.93994140625,5981.846516927083,5962.049944196428
2025-06-10,6009.91015625,6038.81005859375,6005.8798828125,6000.35986328125,5939.2998046875,5970.81005859375,5970.3701171875,6015.0166015625,5980.2099609375
2025-06-11,6049.3798828125,6022.240234375,6038.81005859375,6005.8798828125,6000.35986328125,5939.2998046875,5970.81005859375,6022.31005859375,5992.53857421875
2025-06-12,6009.89990234375,6045.259765625,6022.240234375,6038.81005859375,6005.8798828125,6000.35986328125,5939.2998046875,6035.436686197917,6003.237095424107
2025-06-13,6000.56005859375,5976.97021484375,6045.259765625,6022.240234375,6038.81005859375,6005.8798828125,6000.35986328125,6014.823404947917,6004.117117745535
2025-06-16,6004.0,6033.10986328125,5976.97021484375,6045.259765625,6022.240234375,6038.81005859375,6005.8798828125,6018.446614583333,6017.5185546875
2025-06-17,6012.14990234375,5982.72021484375,6033.10986328125,5976.97021484375,6045.259765625,6022.240234375,6038.81005859375,5997.60009765625,6014.998604910715
2025-06-18,5987.93017578125,5980.8701171875,5982.72021484375,6033.10986328125,5976.97021484375,6045.259765625,6022.240234375,5998.900065104167,6011.42578125
2025-06-20,5999.669921875,5967.83984375,5980.8701171875,5982.72021484375,6033.10986328125,5976.97021484375,6045.259765625,5977.143391927083,6001.287179129465
2025-06-23,5969.669921875,6025.169921875,5967.83984375,5980.8701171875,5982.72021484375,6033.10986328125,5976.97021484375,5991.293294270833,6001.705705915178
2025-06-24,6061.2099609375,6092.18017578125,6025.169921875,5967.83984375,5980.8701171875,5982.72021484375,6033.10986328125,6028.396647135417,6008.408621651785
2025-06-25,6104.22998046875,6092.16015625,6092.18017578125,6025.169921875,5967.83984375,5980.8701171875,5982.72021484375,6069.836751302083,6024.864327566965
2025-06-26,6112.08984375,6141.02001953125,6092.16015625,6092.18017578125,6025.169921875,5967.83984375,5980.8701171875,6108.453450520833,6040.280064174107
2025-06-27,6150.7001953125,6173.06982421875,6141.02001953125,6092.16015625,6092.18017578125,6025.169921875,5967.83984375,6135.416666666667,6067.472865513393
2025-06-30,6193.35986328125,6204.9501953125,6173.06982421875,6141.02001953125,6092.16015625,6092.18017578125,6025.169921875,6173.013346354167,6099.484305245535
2025-07-01,6187.25,6198.009765625,6204.9501953125,6173.06982421875,6141.02001953125,6092.16015625,6092.18017578125,6192.009928385417,6132.36572265625
2025-07-02,6193.8798828125,6227.41015625,6198.009765625,6204.9501953125,6173.06982421875,6141.02001953125,6092.16015625,6210.123372395833,6161.257184709822
